,Molecule,D0 (eV),pred,std
527,DF,5.938,5.9606043863492895,0.478932822864979
528,DF,5.938,5.882371522755502,0.21682625566741895
529,DF,5.938,5.961353775811302,0.5023534785004872
530,DF,5.938,5.961643112170548,0.49056827689706267
531,DF,5.938,5.946754875193791,0.4611026988636246
532,DF,5.938,5.946386996517907,0.43732400106767166
533,DF,5.938,5.945371489511876,0.46402885698251334
534,DF,5.938,5.87993985814227,0.2342406118650976
535,DF,5.938,5.950557533182526,0.458239702793868
536,DF,5.938,5.969355816791819,0.4973882785154737
537,DF,5.938,5.765254043324609,0.5572318503272663
538,CH,3.46,3.429086152039356,0.2585925542399562
539,CH,3.46,3.4827565672008625,0.37210328367663226
540,CH,3.46,3.486082648210079,0.3570653648299162
541,CH,3.46,3.4804105110928143,0.3387201821218681
542,CH,3.46,3.4775294865383084,0.34371853401273106
543,CH,3.46,3.4619572376777885,0.33716026585376074
544,CH,3.46,3.5356831762332144,0.4231967841530009
545,CH,3.46,3.4853442119900837,0.3638656995790712
546,CH,3.46,3.419985703583842,0.26732034260153603
547,CH,3.46,3.5034227761817376,0.3682243649868602
548,CH,3.46,3.435788552566001,0.2604009845048991
549,CH,3.46,3.4707349323877295,0.32811754621962586
550,CH,3.46,3.492845308949098,0.3675548069086361
551,CH,3.46,3.480588255288429,0.37062020265306317
552,CH,3.46,3.5009876127956723,0.2817158173383978
553,CH,3.46,3.584694884515352,0.4804691367045244
554,CH,3.46,3.42109967497756,0.261756268818511
555,CH,3.46,3.538213407188252,0.36384985281700827
556,CH,3.46,3.487948500128103,0.3602682133809283
557,CH,3.46,3.4723875059269096,0.34387511854522435
558,CH,3.46,3.5718213562589494,0.40303723103308436
559,CH,3.46,3.4944179217022424,0.3851416352773889
560,CH,3.46,3.5375749946234083,0.2527377331925403
561,CH,3.46,3.480866544995235,0.36507692205701175
562,CH,3.46,3.58244836517867,0.5391125946004314
563,CH,3.46,3.4806223314936275,0.35638794383433353
564,CH,3.46,3.4643591133852762,0.331870235950334
565,CH,3.46,3.4986895857576927,0.37048011660124036
566,CH,3.46,3.464711910759745,0.3621561515097252
567,CH,3.46,3.423597807407302,0.2820268447658186
568,CH,3.46,3.4900346851283635,0.37548380584547314
569,CH,3.46,3.515261355518561,0.37257032882461955
570,CH,3.46,3.515530074330355,0.3615184591378948
571,CH,3.46,3.555322956339291,0.39710968124991264
572,CH,3.46,3.425446712154655,0.24873704276937708
573,CH,3.46,3.4842156385735437,0.36413555964372185
574,CH,3.46,3.479598827820109,0.3639771637040379
575,CH,3.46,3.468618285778985,0.3446099293636659
576,CH,3.46,3.4742029392043827,0.3610118061160226
577,CH,3.46,3.4773679379935443,0.3601192994305045
578,CH,3.46,3.4135302901380546,0.28201718474782106
579,CH,3.46,3.476480226464703,0.3709757553683159
580,CH,3.46,3.504358346570905,0.363211445801805
581,CH,3.46,3.504852330192727,0.34989986022842123
582,CH,3.46,3.487176120272578,0.28046794366619915
583,CH,3.46,3.512248317288046,0.3756581939269635
584,CH,3.46,3.4789016801572523,0.3307059851232278
585,CH,3.46,3.5330729376570056,0.5294448538305756
586,CH,3.46,3.4822432901284164,0.3325250831738042
587,CH,3.46,3.4232870573231913,0.25437494865526444
588,CH,3.46,3.4356658847862565,0.27359874663296846
589,CH,3.46,3.4824199852868203,0.3686179475675568
590,CH,3.46,3.506153623762351,0.29258661786626156
591,CH,3.46,3.521380513643116,0.37938570909616076
592,CH,3.46,3.49069519974549,0.3691523435556961
593,CH,3.46,3.4746182963014167,0.3383359617445872
594,CH,3.46,3.4155984525628393,0.28092215527288367
595,CH,3.46,3.4874736332967067,0.37005650640841614
596,CH,3.46,3.481487432925442,0.3598234286098484
597,CH,3.46,3.4758193210270316,0.37078661787705375
598,CH,3.46,3.430372438347606,0.2688804089318876
599,CH,3.46,3.479166545349873,0.33823438408104317
600,CH,3.46,3.5717142995640896,0.5333868805440669
601,CH,3.46,3.541588871409719,0.5308190629314605
602,CH,3.46,3.5498334062999843,0.3531646793773494
603,CH,3.46,3.4672452810198933,0.3663756584077518
604,CH,3.46,3.515359910480608,0.37704425329906227
605,CH,3.46,3.545871291486269,0.387378720615306
606,CH,3.46,3.538459182491593,0.34903968802012864
607,CH,3.46,3.4951687127638085,0.3879670992981228
608,CH,3.46,3.531806915127778,0.3648051341676167
609,CH,3.46,3.4736503469411,0.3419772342264805
610,CH,3.46,3.542194101635117,0.39913636821198006
611,CH,3.46,3.4610279854148644,0.3441802098882147
612,CH,3.46,3.471001406849564,0.36283617056006867
613,CH,3.46,3.475609995452533,0.3542060149443283
614,CH,3.46,3.4696813078433566,0.3544630893628231
615,CH,3.46,3.4781959367374236,0.3182985908105249
616,CH,3.46,3.463460354788072,0.2796842849648495
617,CH,3.46,3.6008625178032605,0.5271980210403069
618,CH,3.46,3.425455026934559,0.2671201417831262
619,CH,3.46,3.4790350523235203,0.3669511061880949
620,CH,3.46,3.422713416900888,0.2406651173920118
621,CH,3.46,3.457730876057385,0.3238161325676826
622,CH,3.46,3.6080367190411056,0.42107659461483227
623,CH,3.46,3.48458369862722,0.3584459395885026
624,CH,3.46,3.536859866512953,0.37729281994800395
625,CH,3.46,3.5086466353317953,0.3836725119128148
626,CH,3.46,3.451790107969398,0.39019443680200117
627,CH,3.46,3.505959935027207,0.34265913464029885
628,CH,3.46,3.4901407680782506,0.37512415319101095
629,CH,3.46,3.5294243970973542,0.34432155750222576
630,CH,3.46,3.4304883091579716,0.2763232175770565
631,CH,3.46,3.5196941935044035,0.36944649842070304
632,CH,3.46,3.425976644240928,0.26744305108743965
633,CH,3.46,3.4616017612700225,0.2749060533832219
634,CH,3.46,3.518946211259156,0.3989780543231169
635,CH,3.46,3.472058770766634,0.3402635092921428
636,OD,4.453,4.458028282005468,0.41853690451639625
637,OD,4.453,4.448543773653855,0.6695359008423477
638,OD,4.453,4.49874607056592,0.3516641273914364
639,OD,4.453,4.465072660885423,0.42746915164018
640,OD,4.453,4.466944841068852,0.4200131415633696
641,OD,4.453,4.4615783050309785,0.48468287511525143
642,OD,4.453,4.606504487011711,0.39537796327297897
643,OD,4.453,4.454238180350025,0.4721946926618425
644,OD,4.453,4.443698128614715,0.34997017588988916
645,OD,4.453,4.404183894467766,0.6451607594135705
646,OD,4.453,4.480129064802742,0.4648008356419217
647,OD,4.453,4.511726921966175,0.46894790141187037
648,OD,4.453,4.440458932118827,0.45960220471893487
649,OD,4.453,4.413504121389763,0.43585905854930346
650,OD,4.453,4.364117770663425,0.6216848952554775
651,OD,4.453,4.472277026348446,0.36538862755651863
652,OD,4.453,4.427974689220162,0.46802598790741967
653,OD,4.453,4.485153633678005,0.4577279316131457
654,OD,4.453,4.444568319875896,0.4630475716960536
655,OD,4.453,4.46127283253218,0.37450944773162487
656,OD,4.453,4.442934516327046,0.4556671263424088
657,OD,4.453,4.476230531892559,0.49431999522767534
658,OD,4.453,4.504171810640133,0.4473230007650824
659,OD,4.453,4.4580429864383255,0.46158172654964486
660,OD,4.453,4.502843135006085,0.34214816093622935
661,OD,4.453,4.522541470314302,0.33337670980677736
662,OD,4.453,4.5058042723076985,0.5055074696031394
663,OD,4.453,4.43686919363973,0.44820532244884315
664,OD,4.453,4.497844777981745,0.4567889535132395
665,OD,4.453,4.45810069012547,0.35759375887128575
666,OD,4.453,4.471703645732568,0.4607770742995997
667,OD,4.453,4.4938040932340275,0.48371610581599306
668,OD,4.453,4.39950642369959,0.4549938715006898
669,OD,4.453,4.45317807644997,0.46366310334753
670,OD,4.453,4.4766056313082885,0.3549031581341455
671,OD,4.453,4.48173695106907,0.46638331126843363
672,OD,4.453,4.517069204737431,0.36515852431748036
673,OD,4.453,4.476954451136007,0.45822029199564857
674,OD,4.453,4.480030429276321,0.46110971318673344
675,OD,4.453,4.49912554433276,0.3225362783694575
676,OD,4.453,4.422797945895785,0.32248725064685174
677,OD,4.453,4.362427225894081,0.6512087332774719
678,OD,4.453,4.429652081629094,0.4359667794630275
679,OD,4.453,4.481409486202305,0.4590884844034947
680,OD,4.453,4.471875884044415,0.4464870582946145
681,OD,4.453,4.4021368875147155,0.6365174154328271
682,OD,4.453,4.48838087537452,0.45883604120419424
683,OD,4.453,4.471142268207086,0.3490149588213282
684,OD,4.453,4.468055235543621,0.366300111512533
685,OD,4.453,4.484668254497606,0.4635142573560381
686,OD,4.453,4.495745460141114,0.3235314218631373
687,OD,4.453,4.470565568323362,0.4468649160499189
688,OD,4.453,4.481593257798188,0.33056981957770437
689,OD,4.453,4.45228077476005,0.4376383479872937
690,OD,4.453,4.455860947055574,0.4565965323034826
691,OD,4.453,4.502298235713019,0.3705327472712925
692,OD,4.453,4.488577702489394,0.475909206615191
693,OD,4.453,4.435656006806333,0.4763892989156881
694,OD,4.453,4.457971771880944,0.42171679896119835
695,OD,4.453,4.487306064063786,0.4724284150144705
696,OD,4.453,4.456956098921428,0.356915866718467
697,OD,4.453,4.476685300303732,0.4628678221351449
698,OD,4.453,4.508474425787653,0.4701765533819007
699,OD,4.453,4.445282844206898,0.4410395517690193
700,OD,4.453,4.496606400429676,0.360737237213444
701,OD,4.453,4.500501891536512,0.4473990673344413
702,OD,4.453,4.5111132473821725,0.36603852458045977
703,OD,4.453,4.465420229900156,0.46595800862661424
704,OD,4.453,4.464502465823305,0.42577514930375077
705,OD,4.453,4.446349626334162,0.4404045037952058
706,OD,4.453,4.471164424512333,0.4606773872561916
707,OD,4.453,4.495943163195724,0.43738321329584406
708,OD,4.453,4.507443707640671,0.4741126730710796
709,OD,4.453,4.452314032571605,0.4660755700898335
710,OD,4.453,4.433892630726301,0.31947752943860797
711,OD,4.453,4.486356424376786,0.44891151533894996
712,OD,4.453,4.461908391167756,0.4368907869725345
713,OD,4.453,4.477156204484372,0.44294854454380944
714,OD,4.453,4.495847247355691,0.4780413138986687
715,OD,4.453,4.445248878946815,0.4369933017977917
716,OD,4.453,4.466786288907036,0.35890172991970887
717,OD,4.453,4.453898588795226,0.4456371498529872
718,OD,4.453,4.476611433525581,0.42942506058014157
719,OD,4.453,4.495565732747311,0.44435018906604445
720,OD,4.453,4.47334263827236,0.48009737779537626
721,OD,4.453,4.562992861227977,0.4628195150076876
722,OD,4.453,4.440807732675506,0.47626728997010237
723,OD,4.453,4.513408504966775,0.4557362268641899
724,OD,4.453,4.491173337037936,0.4549952615761765
725,OD,4.453,4.461462701417117,0.4651800234047019
726,OD,4.453,4.503402201872097,0.47924591449223364
727,OD,4.453,4.478148363387682,0.42938100164792536
728,OD,4.453,4.458331060758959,0.4870302801763478
729,OD,4.453,4.448162772445976,0.38166026832206307
730,OD,4.453,4.486325837420637,0.4483924532402575
731,OD,4.453,4.498400557213501,0.34282563406358446
732,OD,4.453,4.4785110854472885,0.4138136176611507
733,OD,4.453,4.545519072494243,0.47263811812118733
734,OD,4.453,4.468335224560816,0.460618163093178
735,OD,4.453,4.433568286421096,0.336938901485569
736,OD,4.453,4.425956012262364,0.3042753930642447
737,OD,4.453,4.5128751654889445,0.4876035870445874
738,OD,4.453,4.483483119783792,0.4627666052978776
739,OD,4.453,4.371138904689031,0.6287165231266866
740,OD,4.453,4.492194968336731,0.33944063431679894
741,OD,4.453,4.491159920461719,0.475054162834177
742,OD,4.453,4.485989039138519,0.4724446964639537
743,OD,4.453,4.4659370244151395,0.4056662080214487
744,OD,4.453,4.32279230937065,0.5987817625064799
745,OD,4.453,4.510672308887856,0.35526920988772026
746,OD,4.453,4.437397161633499,0.4639739036965777
747,OD,4.453,4.44930526186289,0.47148608853069357
748,OD,4.453,4.477401481687627,0.44113701928894383
749,OD,4.453,4.425062573458705,0.4159304085804394
750,OD,4.453,4.498047439502746,0.49478539519710674
751,OD,4.453,4.475850113457614,0.4565667650995167
752,OD,4.453,4.411006162282519,0.6529619870973854
753,OD,4.453,4.496438994435819,0.3770884900198662
754,OD,4.453,4.446014367773348,0.3335998340783434
755,OD,4.453,4.499003700598289,0.35843781704358296
756,OD,4.453,4.4734490652609535,0.4282167018105071
757,OD,4.453,4.480709591471275,0.45269357824942696
758,OD,4.453,4.468725467626717,0.47505043325806773
759,SH,3.55,3.850423860159956,0.4317567451875868
760,SH,3.55,3.8562399253936688,0.4719611001631192
761,SH,3.55,3.8285114910071205,0.4479098315538872
762,SH,3.55,3.834992917773108,0.41105654331636715
763,SH,3.55,3.828320668547006,0.40266555801661014
764,SH,3.55,3.8824967165846203,0.4642118852731601
765,SH,3.55,3.820860767388752,0.4438622836115765
766,SH,3.55,3.8602863251904527,0.4593608905441923
767,SH,3.55,3.818867728940787,0.3549350387981346
768,SH,3.55,3.8210409148997067,0.44457383287487107
769,SH,3.55,3.8873886815332117,0.5026951515897855
770,SH,3.55,3.9094722404534488,0.5033835316601517
771,SH,3.55,3.8325933451460217,0.4490087319948982
772,SH,3.55,3.8643243245230012,0.419097716143546
773,SH,3.55,3.8704532826374516,0.4665863836600319
774,SH,3.55,3.85687296355959,0.4639647467402442
775,SH,3.55,3.8373450735378314,0.3514239615004293
776,SH,3.55,3.8216599024892437,0.4279350903026789
777,SH,3.55,4.046561032400655,0.7345330453854922
778,SH,3.55,3.860551466422749,0.4171540786494414
779,SH,3.55,3.8496062107913733,0.4346232244535206
780,SH,3.55,3.832812557386777,0.4479815877714938
781,SH,3.55,3.8107150717623015,0.38315513057085565
782,SH,3.55,3.786810740306803,0.4414506330851274
783,SH,3.55,3.8407407328235137,0.4465697112817007
784,SH,3.55,3.829628389855292,0.47544881819073564
785,SH,3.55,3.8218760554363187,0.43440463476927094
786,SH,3.55,3.829073944251116,0.4134850088690488
787,SH,3.55,3.785671143321191,0.33293621605849105
788,SH,3.55,3.8704745155343976,0.3996570038245717
789,SH,3.55,3.8426810731733516,0.43144769726612886
790,SH,3.55,3.819285312486988,0.3292106936341391
791,SH,3.55,3.867182813556252,0.438177903550866
792,SH,3.55,3.8402518874114286,0.4487151136372314
793,SH,3.55,3.86144188782248,0.4303460453619873
794,SH,3.55,3.8364103390944635,0.3328798499772936
795,SH,3.55,3.838759589355506,0.44799693008642266
796,SH,3.55,3.8490692337716763,0.43562511195161424
797,SH,3.55,3.8818677150638794,0.43890205821280437
798,SH,3.55,3.8230759601120723,0.34924695628060676
799,SH,3.55,3.828884396321003,0.38518263607742637
800,SH,3.55,3.8542382056602302,0.43168632347840896
801,SH,3.55,3.8502957831837343,0.4652678245807731
802,SH,3.55,3.8278286777793826,0.3465445633357792
803,SH,3.55,3.8458491573484066,0.421036660839962
804,SH,3.55,3.7928991146722213,0.38957711171827725
805,SH,3.55,3.885985430915493,0.44743908758937334
806,SH,3.55,3.83892111683245,0.4511842167608579
807,SH,3.55,3.8514718272498656,0.4366311607916929
808,SH,3.55,3.8259789012841607,0.45055624536773875
809,SH,3.55,3.8343855125702597,0.43315895083286615
810,SH,3.55,3.8098460384846446,0.4538455293407424
811,SH,3.55,3.8342895806487585,0.37644145506990423
812,SH,3.55,3.8214915909493694,0.35908568175746364
813,SH,3.55,3.849967711486457,0.45495054130764107
814,SH,3.55,3.869979524637195,0.4543044859497001
815,SH,3.55,3.818204192244604,0.35029481591226685
816,SH,3.55,3.822700769431534,0.44699272142676916
817,SH,3.55,3.8363489522778678,0.4179233225513968
818,SH,3.55,3.8271986500682416,0.4133549990786204
819,SH,3.55,3.828339713038214,0.42427561836312355
820,SH,3.55,3.85758510687338,0.4513878119144502
821,SH,3.55,3.8594791732656994,0.40189006931116555
822,SH,3.55,3.8148848537229028,0.3562172325255145
823,SH,3.55,3.8363088374200474,0.4273191485579911
824,SH,3.55,3.843032682230379,0.44158462928947084
825,SH,3.55,3.8303391072452735,0.34643496350826497
826,SH,3.55,3.8213478311195423,0.3223442374335678
827,SH,3.55,3.8550680273590907,0.38964768006326167
828,SH,3.55,3.849878109296133,0.4130706204750685
829,SH,3.55,3.8205274122562902,0.3271703902775394
830,SH,3.55,3.84059570253751,0.3125515243843316
831,SH,3.55,3.8073991990509226,0.327908368626274
832,SH,3.55,3.8367530198877375,0.4244375276319002
833,SH,3.55,3.829459837557983,0.39809631741452184
834,SH,3.55,3.7701572125205387,0.3152978608276119
835,SH,3.55,3.830349518129727,0.4536810609030111
836,SH,3.55,3.816571651222303,0.44567372765925156
837,SH,3.55,3.877609241164699,0.42714113517945373
838,SH,3.55,3.784503372445891,0.3665736194746102
839,SH,3.55,3.824475753695472,0.41288588910703616
840,SH,3.55,3.8269522463937236,0.35839977927549765
841,SH,3.55,3.8426185241382034,0.3574982499302232
842,SH,3.55,3.8269460264137827,0.3434462417044449
843,SH,3.55,3.831242596003481,0.3137866778811746
844,SH,3.55,3.851791507611884,0.43980289248482346
845,SH,3.55,3.8107763107806996,0.32920240339646256
846,SH,3.55,4.082784567112549,0.7075786827374261
847,SH,3.55,3.8560379468521897,0.4220158873482879
848,SH,3.55,3.8171495709953724,0.4367442966335224
849,SH,3.55,3.8650300506212742,0.43812291902063727
850,SH,3.55,3.8205608050530073,0.3575186258274421
851,SH,3.55,3.8557042351793007,0.3998106027300625
852,SH,3.55,3.830260313497343,0.43497176355821565
853,SH,3.55,3.8740507509036495,0.4804194478003875
854,SH,3.55,3.852717476664292,0.39095075577468524
855,SH,3.55,3.8325252671107966,0.41162515203644273
856,SH,3.55,3.854378588603555,0.40825937874909307
857,SH,3.55,3.7993041597172548,0.3689186042136302
858,T2,4.59097,4.560206361043976,0.40587015630467455
859,T2,4.59097,4.589163240554119,0.1673783922598214
860,T2,4.59097,4.598326982875658,0.42510472873180943
861,T2,4.59097,4.547143646774481,0.43099627223332954
862,T2,4.59097,4.633142512011804,0.4912425285712012
863,T2,4.59097,4.633270915157045,0.4310851952170324
864,T2,4.59097,4.522147394168325,0.39017656398755146
865,T2,4.59097,4.652045387357621,0.4079229383488075
866,T2,4.59097,4.596475297912426,0.1865932861843302
867,T2,4.59097,4.5121572139848665,0.4309050702508288
868,T2,4.59097,4.624363736631272,0.45012467526991434
869,T2,4.59097,4.601196559581949,0.43129014016851497
870,T2,4.59097,4.660054687941859,0.4168742171065047
871,T2,4.59097,4.642472507597866,0.44455506378796517
872,T2,4.59097,4.570343721176204,0.3947389655549675
873,T2,4.59097,4.544929078868131,0.39272084097824356
